testID, questionID, MC, POINTS, CORRECT, gptRATE, gptTOPIC
19-11-15-B, Q10,,3,0,"[5,4,5,4,5,4,5,3,5,5, 5]", "[Functions, Inverse Functions, Algebra]",,
19-11-15-B, Q11,,3,1,"[5,5,5,3,5,4,5,3,5,5, 5]", "[Calculus, Riemann Sums, Limits]",,
19-11-15-B, Q12,,3,1,"[5,4,5,4,5,4,5,3,5,5, 5]", "[Calculus, Derivatives, Optimization]",,
19-11-15-B, Q13,,3,1,"[5,3,5,3,5,3,5,3,4,4, 4]", "[Probability, Normal Distribution, Z-Scores]",,
19-11-15-B, Q14,,4,0,"[5,5,5,4,5,4,5,3,5,5, 5]", "[Polynomials, Limits, Algebra]",,
19-11-15-B, Q15,,4,0,"[4,4,5,3,5,3,5,3,5,4, 4]", "[Sequences, Arithmetic Sequences, Optimization]",,
19-11-15-B, Q16,,4,1,"[5,3,5,3,5,3,5,3,5,5, 5]", "[Probability, Random Variables, Variance, Expectation]",
19-11-15-B, Q17,,4,0,"[5,4,5,4,5,4,5,3,5,5, 5]", "[Number Theory, Divisors, Logarithms]",,
19-11-15-B, Q18,,4,0,"[5,5,5,4,5,4,5,3,5,5, 5]", "[Geometry, Sequences, Limits, Areas]",
19-11-15-B, Q19,,4,1,"[5,4,5,4,5,4,5,3,5,5, 5]", "[Combinatorics, Counting Principles]",,,
19-11-15-B, Q20,,4,0,"[5,4,5,4,5,4,5,3,5,5, 5]", "[Piecewise Functions, Continuity, Differentiability, Polynomials]",
19-11-15-B, Q21,,4,0,"[5,4,5,4,5,4,5,3,5,5, 5]", "[Sequences, Recurrence Relations, Summation]",,
19-11-15-B, Q22,,3,1,"[3,3,5,2,5,2,5,1,5,5, 5]", "[Combinations, Permutations]",,,
19-11-15-B, Q23,,3,1,"[4,3,5,3,5,3,5,2,5,5, 5]", "[Sequences, Geometric Sequences, Algebraic Expressions]",,
19-11-15-B, Q24,,3,1,"[3,3,5,2,5,2,5,1,5,5, 5]", "[Probability, Binomial Distribution]",,,
19-11-15-B, Q25,,3,1,"[4,3,5,2,5,3,5,1,5,5, 5]", "[Polynomials, Remainders, Summation]",,
19-11-15-B, Q26,,4,0,"[4,4,5,3,5,3,5,2,5,5, 5]", "[Functions, Area, Absolute Value, Graphs]",
19-11-15-B, Q27,,4,1,"[3,3,5,2,5,3,5,3,4,4, 5]", "[Calculus, Velocity, Functions, Distance, Motion]"
19-11-15-B, Q28,,4,1,"[4,5,5,3,5,5,5,4,4,4, 5]", "[Integral Calculus, Polynomial Functions, Properties of Integrals]",,
19-11-15-B, Q29,,4,0,"[4,3,5,3,5,4,4,4,5,5, 4]", "[Combinatorics, Stars and Bars, Conditional Counting]",,
19-11-15-B, Q30,,4,0,"[4,4,5,3,5,4,4,3,5,5, 4]", "[Cubic Functions, Roots of Equations, Derivatives, Function Evaluation]",
20-12-04-A, Q1,,2,1,"[3,3,5,1,5,3,5,3,4,2, 3]", "[Roots, Exponents, Simplification]"  ,,
20-12-04-A, Q2,,2,1,"[4,4,5,2,4,5,5,4,5,4, 4]", "[Limits, Algebraic Simplification, Rationalization]"  ,,
20-12-04-A, Q3,,2,0,"[3,3,5,2,5,4,5,3,3,3, 3]", "[Trigonometry, Sine, Tangent, Pythagorean Identity]"  ,
20-12-04-A, Q4,,3,1,"[4,4,5,2,5,4,5,4,5,3, 4]", "[Probability, Conditional Probability, Set Operations]"  ,,
20-12-04-A, Q5,,3,1,"[4,4,5,3,5,3,5,4,4,3, 4]", "[Inequalities, Exponents, Algebraic Manipulation]"  ,,
20-12-04-A, Q6,,3,1,"[3,3,5,2,5,3,5,4,4,3, 3]", "[Statistics, Expectation, Standard Deviation, Central Limit Theorem]"  ,
20-12-04-A, Q7,,3,1,"[4,4,5,3,4,4,5,4,4,3, 4]", "[Calculus, Derivatives, Optimization]"  ,,
20-12-04-A, Q8,,3,1,"[4,4,5,3,5,4,5,4,5,2, 4]", "[Integration, Exponential Functions, Area Under a Curve]"  ,,
20-12-04-A, Q9,,3,1,"[4,4,5,2,5,4,5,3,5,3, 4]", "[Probability, Combinatorics, Conditional Probability]"  ,,
20-12-04-A, Q10,,3,1,"[4,4,5,3,5,4,5,4,5,3, 4]", "[Trigonometry, Triangle Properties, Circumradius, Law of Sines]"  ,
20-12-04-A, Q11,,3,0,"[4,4,5,3,5,4,5,4,5,3, 4]", "[Limits, Sums, Riemann Sums, Asymptotic Analysis]"  ,
20-12-04-A, Q12,,3,0,"[5,4,5,3,4,5,5,4,5,3, 4]", "[Probability, Normal Distribution, Z-scores, Transformation of Variables]"  ,
20-12-04-A, Q13,,3,0,"[5,4,5,3,5,5,5,4,5,3, 5]", "[Logarithms, Geometry, Coordinate Geometry, Quadrilaterals]"  ,
20-12-04-A, Q14,,4,1,"[5,4,5,4,5,5,5,4,5,3, 5]", "[Geometry, Rectangles, Similarity, Limits, Recursive Areas]"  
20-12-04-A, Q15,,4,1,"[5,4,5,3,5,4,5,4,5,3, 5]", "[Differentiation, Integration, Function Relationships, Chain Rule]"  ,
20-12-04-A, Q16,,4,0,"[5,5,5,4,5,5,5,4,5,4, 5]", "[Sequences, Arithmetic Progression, Geometry, Differentiation, Area Calculation]"  
20-12-04-A, Q17,,4,1,"[5,4,5,3,5,4,5,3,5,4, 5]", "[Probability, Random Variables, Expectation, Distance from a Line]"  ,
20-12-04-A, Q18,,4,0,"[5,4,5,3,5,4,5,3,5,4, 5]", "[Limits, Function Composition, Algebraic Manipulation, Real Analysis]"  ,
20-12-04-A, Q19,,4,0,"[5,4,5,3,5,5,5,3,5,4, 5]", "[Probability, Dice Rolling, Random Variables, Combinatorics]"  ,
20-12-04-A, Q20,,4,0,"[5,4,5,3,5,4,5,3,5,4, 5]", "[Function Analysis, Continuity, Integration, Piecewise Functions]"  ,
20-12-04-A, Q21,,4,0,"[5,4,5,3,5,5,5,4,5,4, 5]", "[Recursion, Sequences, Algebraic Manipulation]"  ,,
20-12-04-A, Q22,,3,1,"[3,3,5,2,5,3,5,3,4,3, 3]", "[Binomial Expansion, Algebra]"  ,,,
20-12-04-A, Q23,,3,0,"[3,3,5,2,5,3,5,3,4,3, 3]", "[Derivatives, Rational Functions, Limits]"  ,,
20-12-04-A, Q24,,3,0,"[4,4,5,4,5,3,4,4,4,4, 3]", "[Geometry, Trigonometry, Area Calculation]"  ,,
20-12-04-A, Q25,,3,0,"[4,3,5,3,5,4,3,4,4,4, 3]", "[Arithmetic Sequences, Summation, Linear Expressions]"  ,,
20-12-04-A, Q26,,4,1,"[4,3,5,2,5,3,4,4,4,4, 3]", "[Combinatorics, Permutations, Arrangements]"  ,,
20-12-04-A, Q27,,4,0,"[4,3,5,2,5,3,4,4,4,4, 3]", "[Logarithms, Inequalities, Natural Numbers]"  ,,
20-12-04-A, Q28,,4,0,"[4,3,5,2,5,3,4,4,4,4, 3]", "[Composite Functions, Inverses, Differentiability]"  ,,
20-12-04-A, Q29,,4,0,"[4,3,5,2,5,3,4,4,5,4, 5]", "[Combinatorics, Partitioning, Constraints]"  ,,
20-12-04-A, Q30,,4,0,"[4,5,5,3,5,5,4,4,5,4, 5]", "[Cubic Functions, Extremes, Trigonometric Functions, Algebra]",
20-12-04-B, Q1,,2,1,"[2,3,5,2,5,3,5,3,4,3, 2]", "[Exponents, Fractional Powers, Arithmetic Operations]"  ,
20-12-04-B, Q2,,2,1,"[3,4,5,2,5,3,5,4,4,3, 3]", "[Geometric Sequences, Sequences and Series]"  ,,
20-12-04-B, Q3,,2,1,"[4,5,5,3,5,4,5,4,4,3, 4]", "[Limits, Rational Functions]"  ,,
20-12-04-B, Q4,,3,1,"[2,2,5,2,5,2,5,3,2,3, 3]", "[Trigonometric Functions, Maximum and Minimum Values]"  ,,
20-12-04-B, Q5,,3,0,"[4,4,5,3,5,3,5,3,4,4, 3]", "[Probability, Conditional Probability, Independence of Events]"  ,
20-12-04-B, Q6,,3,1,"[3,3,5,2,5,3,5,4,3,3, 3]", "[Differentiation, Polynomial Functions]"  ,,
20-12-04-B, Q7,,3,1,"[4,4,5,3,5,4,5,3,4,4, 3]", "[Inequalities, Exponential Functions]"  ,,
20-12-04-B, Q8,,3,1,"[3,3,5,3,5,3,5,4,3,3, 3]", "[Probability, Multiplication Rule, Dice Probability]"  ,
20-12-04-B, Q9,,3,1,"[4,4,5,3,5,4,5,4,4,4, 4]", "[Tangent Lines, Derivatives, Curve Analysis, Linear Functions]"  
20-12-04-B, Q10,,3,1,"[2,2,5,2,5,2,5,2,2,2, 2]", "[Sequences, Summation, Arithmetic Operations]"  ,
20-12-04-B, Q11,,3,1,"[3,3,5,3,5,3,5,3,3,4, 3]", "[Normal Distribution, Expected Value, Standard Deviation, Sampling Distribution]"  
20-12-04-B, Q12,,3,1,"[4,4,5,3,5,4,5,4,4,4, 4]", "[Sequences, Summation, Recursive Relations]"  ,
20-12-04-B, Q13,,3,0,"[3,4,5,3,5,4,5,3,4,4, 3]", "[Functions, Set Theory, Inequalities]"  ,
20-12-04-B, Q14,,4,1,"[4,4,5,3,5,3,5,4,4,4, 4]", "[Velocity, Integration, Motion]"  ,
20-12-04-B, Q15,,4,1,"[4,4,5,3,5,4,5,4,3,4, 4]", "[Permutations, Combinations, Circular Arrangements]"  ,
20-12-04-B, Q16,,4,1,"[4,4,5,3,5,4,5,4,4,4, 4]", "[Trigonometric Equations, Sine and Cosine Functions]"  ,,
20-12-04-B, Q17,,4,0,"[5,5,5,3,5,4,5,4,4,4, 4]", "[Limits, Derivatives, Polynomial Functions]"  ,
20-12-04-B, Q18,,4,0,"[4,4,5,3,5,4,5,4,4,4, 3]", "[Logarithmic Functions, Geometry, Coordinate Geometry]"  ,
20-12-04-B, Q19,,4,0,"[5,5,5,3,5,4,5,4,4,4, 4]", "[Probability, Normal Distribution, Standard Normal Distribution]"  ,
20-12-04-B, Q20,,4,0,"[5,5,5,3,5,4,5,4,4,4, 4]", "[Calculus, Derivatives, Integration, Function Analysis]"  
20-12-04-B, Q21,,4,0,"[5,5,5,3,5,4,5,4,4,4, 4]", "[Sequences, Recursion, Function Evaluation]"  ,
20-12-04-B, Q22,,3,1,"[2,2,5,2,5,2,5,2,2,2, 2]", "[Binomial Expansion]"  ,,,
20-12-04-B, Q23,,3,1,"[3,3,5,2,5,3,5,4,3,3, 3]", "[Derivatives, Integration, Function Evaluation]"  ,
20-12-04-B, Q24,,3,1,"[2,2,5,2,5,2,5,2,2,2, 2]", "[Logarithmic Properties, Arithmetic Operations]"  ,,
20-12-04-B, Q25,,3,1,"[4,4,5,3,5,4,5,4,4,4, 4]", "[Polynomial Functions, Intersections, Solving Equations]"  ,
20-12-04-B, Q26,,4,0,"[5,5,5,3,5,4,5,4,4,4, 4]", "[Piecewise Functions, Continuity, Solving Equations]"  ,
20-12-04-B, Q27,,4,1,"[4,4,5,3,5,4,5,4,4,4, 4]", "[Integration, Area Under a Curve, Polynomial Functions]"  ,
20-12-04-B, Q28,,4,1,"[4,4,5,3,5,4,5,4,4,4, 4]", "[Geometry, Trigonometry, Circumradius, Triangle Properties]"  
20-12-04-B, Q29,,4,0,"[4,4,5,3,5,4,5,3,4,4, 4]", "[Probability, Combinatorics, Random Variables, Dice Rolls]"  
20-12-04-B, Q30,,4,1,"[5,5,5,3,5,4,5,4,4,4, 4]", "[Piecewise Functions, Continuity, Differentiability, Polynomial Functions]"
21-11-22-A, Q1,,2,1,"[2,3,4,1,5,3,5,2,4,2, 3]", "[Exponents, Fractional Powers]",,
21-11-22-A, Q2,,2,1,"[2,3,5,1,5,2,5,2,3,2, 3]", "[Differentiation, Polynomial Functions]",,
21-11-22-A, Q3,,3,1,"[3,3,5,2,5,3,5,2,3,2, 4]", "[Arithmetic Sequences, Sequences and Series]",,
21-11-22-A, Q4,,3,1,"[3,4,5,2,5,3,5,2,4,3, 3]", "[Limits, Continuity, Piecewise Functions]",
21-11-22-A, Q5,,3,1,"[3,3,5,2,5,3,5,2,3,2, 4]", "[Sequences and Series, Recursive Sequences]",,
21-11-22-A, Q6,,3,0,"[4,4,5,2,5,3,5,2,4,3, 3]", "[Polynomials, Cubic Equations, Roots]",
21-11-22-A, Q7,,3,0,"[4,4,5,2,5,3,5,2,4,3, 3]", "[Trigonometry, Trigonometric Equations]",,
21-11-22-A, Q8,,3,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Area, Integration, Quadratic Functions]",
21-11-22-A, Q9,,4,1,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Exponential Functions, Systems of Equations, Geometry]",
21-11-22-A, Q10,,4,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Differentiation, Cubic Functions, Tangents]",
21-11-22-A, Q11,,4,0,"[5,5,5,2,5,4,5,2,5,4, 5]", "[Trigonometry, Geometry, Tangents, Equilateral Triangles]"
21-11-22-A, Q12,,4,1,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Functional Equations, Continuity, Algebra]",
21-11-22-A, Q13,,4,0,"[5,4,5,2,5,3,5,2,5,4, 5]", "[Logarithms, Exponential Functions, Algebra]",
21-11-22-A, Q14,,4,0,"[5,4,5,2,5,4,5,2,5,4, 4]", "[Differentiation, Velocity, Integral Calculus, Motion]"
21-11-22-A, Q15,,4,1,"[5,5,5,2,5,4,5,2,5,4, 5]", "[Geometry, Circle Theorems, Trigonometry]",
21-11-22-A, Q16,,3,1,"[3,3,5,1,5,2,5,2,3,2, 3]", "[Logarithms, Algebra]",,
21-11-22-A, Q17,,3,1,"[2,3,5,1,5,2,5,2,3,2, 3]", "[Differentiation, Integration, Polynomial Functions]",
21-11-22-A, Q18,,3,1,"[3,3,5,2,5,3,5,2,3,2, 4]", "[Sequences and Series, Algebra]",,
21-11-22-A, Q19,,3,1,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Differentiation, Polynomial Functions, Critical Points]",
21-11-22-A, Q20,,4,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Integration, Differentiation, Functional Equations]",
21-11-22-A, Q21,,4,0,"[3,3,5,2,5,3,5,2,3,2, 4]", "[Sequences and Series, Geometric Progression]",,
21-11-22-A, Q22,,4,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Cubic Functions, Derivatives, Real Roots]",
21-11-22-A, Q23,,2,1,"[2,2,5,1,5,1,5,2,3,2, 2]", "[Binomial Expansion]",,,
21-11-22-A, Q24,,3,1,"[3,3,5,2,5,3,5,2,3,2, 3]", "[Probability, Binomial Distribution, Variance]",
21-11-22-A, Q25,,3,0,"[4,3,5,2,5,3,5,2,4,3, 3]", "[Diophantine Equations, Combinatorics]",,
21-11-22-A, Q26,,3,1,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Combinatorics, Probability, Counting]",
21-11-22-A, Q27,,3,1,"[5,4,5,2,5,3,5,2,4,3, 4]", "[Statistics, Confidence Interval, Normal Distribution]",
21-11-22-A, Q28,,4,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Combinatorics, Functions, Set Theory]",
21-11-22-A, Q29,,4,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Probability, Continuous Random Variables, Integration]",
21-11-22-A, Q30,,4,0,"[4,4,5,2,5,3,5,2,4,3, 4]", "[Probability, Random Variables, Combinatorics]",
22-11-21-A, Q1,,2,1,"[4,3,5,1,5,2,5,3,4,3, 4]", "[Exponents, Fractional Powers]",,
22-11-21-A, Q2,,2,1,"[3,4,5,1,5,3,5,3,4,3, 4]", "[Limits, Algebraic Manipulations]",,
22-11-21-A, Q3,,3,1,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Geometric Sequences, Algebraic Manipulations]",,
22-11-21-A, Q4,,3,1,"[3,4,5,1,5,3,5,3,4,3, 4]", "[Differentiation, Product Rule]",,
22-11-21-A, Q5,,3,0,"[4,4,5,1,5,3,5,3,4,3, 4]", "[Trigonometry, Trigonometric Identities]",,
22-11-21-A, Q6,,3,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Calculus, Critical Points, Derivatives]",
22-11-21-A, Q7,,3,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Arithmetic Sequences, Series, Square Roots]",
22-11-21-A, Q8,,3,1,"[3,4,5,1,5,3,5,3,4,3, 4]", "[Differentiation, Tangent Lines, Cubic Functions]",
22-11-21-A, Q9,,4,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Trigonometry, Tangent Function, Optimization]",
22-11-21-A, Q10,,4,1,"[5,5,5,1,5,4,5,4,3,3, 4]", "[Area Under Curves, Integration, Cubic Functions, Optimization]"
22-11-21-A, Q11,,4,1,"[5,5,5,1,5,4,5,4,3,3, 4]", "[Geometry, Cyclic Quadrilaterals, Circle Geometry, Trigonometry]"
22-11-21-A, Q12,,4,1,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Integration, Piecewise Functions, Continuity, Optimization]"
22-11-21-A, Q13,,4,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Number Theory, Roots of Numbers, Integer Solutions]",
22-11-21-A, Q14,,4,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Piecewise Functions, Limits, Continuity, Optimization]"
22-11-21-A, Q15,,4,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Recurrence Relations, Sequences, Divisibility]",
22-11-21-A, Q16,,3,1,"[4,3,5,1,5,3,5,3,4,3, 4]", "[Logarithms, Algebraic Manipulations]",,
22-11-21-A, Q17,,3,1,"[4,3,5,1,5,3,5,3,4,3, 4]", "[Differentiation, Integration, Polynomial Functions]",
22-11-21-A, Q18,,3,1,"[4,3,5,1,5,3,5,3,4,3, 4]", "[Sequences, Summation, Algebraic Manipulations]",
22-11-21-A, Q19,,3,1,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Cubic Equations, Roots, Real Solutions]",
22-11-21-A, Q20,,4,0,"[4,4,5,1,5,3,5,4,3,3, 4]", "[Velocity, Acceleration, Distance Traveled, Calculus]"
22-11-21-A, Q21,,4,0,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Cubic Equations, Roots, Real Solutions, Algebraic Manipulations]"
22-11-21-A, Q22,,4,0,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Cubic Functions, Derivatives, Functional Equations]",
22-11-21-B, Q1,,2,1,"[4,3,5,1,5,3,5,3,4,3, 4]", "[Binomial Theorem, Polynomial Expansion]",,
22-11-21-B, Q2,,3,0,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Combinatorics, Permutations, Counting Principles]",
22-11-21-B, Q3,,3,1,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Combinatorics, Probability, Conditional Probability]",
22-11-21-B, Q4,,3,1,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Probability, Events, Conditional Probability, Set Theory]"
22-11-21-B, Q5,,3,1,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Confidence Intervals, Normal Distribution, Sample Size Determination]",
22-11-21-B, Q6,,4,1,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Probability Distribution, Continuous Random Variables, Probability Calculations]",
22-11-21-B, Q7,,4,1,"[5,4,5,1,5,3,5,4,3,3, 4]", "[Combinatorics, Probability, Conditional Probability, Events]"
22-11-21-B, Q8,,4,1,"[3,4,5,1,5,3,5,4,3,3, 4]", "[Combinatorics, Functions, Inequalities]",
22-11-21-C, Q1,,2,1,"[3,3,5,2,5,3,5,2,3,4, 3]", "[Limits, Logarithmic Functions, Square Roots, Rationalization]",,
22-11-21-C, Q2,,3,1,"[4,4,5,3,5,4,5,3,4,4, 4]", "[Limits, Riemann Sums, Square Roots, Integration]",,
22-11-21-C, Q3,,3,0,"[4,3,5,3,5,3,5,3,3,3, 3]", "[Sequences, Geometric Sequences, Limits, Exponentiation]",,
22-11-21-C, Q4,,3,1,"[5,5,5,3,5,5,5,4,5,4, 4]", "[Calculus, Integration, Volumes of Solids of Revolution, Square Cross-Sections, Trigonometric Functions]",
22-11-21-C, Q5,,3,0,"[5,5,5,3,5,5,5,4,5,4, 4]", "[Geometry, Limits, Areas, Trigonometry, Recursive Sequences]",
22-11-21-C, Q6,,4,0,"[5,5,5,4,5,5,5,3,5,4, 4]", "[Geometry, Limits, Triangles, Areas, Trigonometry, Circle Geometry]"
22-11-21-C, Q7,,4,0,"[4,4,5,3,5,4,5,3,4,4, 4]", "[Exponential Functions, Limits, Inverse Functions, Integrals, Logarithms]",
22-11-21-C, Q8,,4,0,"[5,5,5,3,5,4,5,3,5,4, 4]", "[Cubic Functions, Exponential Functions, Composite Functions, Derivatives, Local Maxima]",
22-11-21-D, Q1,,2,1,"[3,2,5,2,5,3,5,3,3,3, 3]", "[3D Geometry, Reflection, Distance Formula]",,
22-11-21-D, Q2,,3,1,"[4,3,5,3,5,3,5,3,4,4, 3]", "[Parabolas, Focus, Directrix, Distance Formula]",
22-11-21-D, Q3,,3,0,"[4,4,5,3,5,3,5,3,4,4, 3]", "[Ellipses, Tangent Lines, Slope, Geometry, Conic Sections]"
22-11-21-D, Q4,,3,1,"[4,4,5,3,5,3,5,3,4,4, 3]", "[Vectors, Dot Product, Geometry, Minimization]",
22-11-21-D, Q5,,3,1,"[4,4,5,3,5,4,5,3,4,4, 3]", "[3D Geometry, Angles, Planes, Dot Product, Trigonometry]"
22-11-21-D, Q6,,4,0,"[5,5,5,4,5,4,5,3,5,4, 4]", "[Hyperbolas, Geometry, Foci, Tangents, Coordinate Geometry]"
22-11-21-D, Q7,,4,0,"[5,5,5,4,5,4,5,3,5,4, 4]", "[Geometry, Trapezoids, Coordinate Geometry, Angles, Distances]"
22-11-21-D, Q8,,4,0,"[5,5,5,4,5,4,5,3,5,4, 4]", "[3D Geometry, Regular Tetrahedrons, Spheres, Projections, Tangents]"
23-11-20-A, Q1,,2,1,"[2,3,4,1,5,2,5,2,3,3, 3]", "[Radicals, Exponents, Multiplication]",,
23-11-20-A, Q2,,2,1,"[4,4,5,3,4,3,5,4,4,3, 4]", "[Limits, Polynomial Functions, Derivatives]",,
23-11-20-A, Q3,,3,1,"[4,4,5,3,4,3,5,4,4,3, 4]", "[Trigonometric Functions, Angles, Tangent]",,
23-11-20-A, Q4,,3,1,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Piecewise Functions, Continuity, Algebra]",,
23-11-20-A, Q5,,3,1,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Polynomial Functions, Differentiation, Integration]",,
23-11-20-A, Q6,,3,0,"[5,5,5,4,3,4,5,4,5,3, 5]", "[Geometric Sequences, Series, Algebraic Manipulation]",,
23-11-20-A, Q7,,3,1,"[4,4,5,3,4,3,5,4,4,3, 4]", "[Differentiation, Polynomial Functions, Critical Points]",,
23-11-20-A, Q8,,3,1,"[5,5,5,3,4,3,5,4,5,2, 4]", "[Cubic Functions, Integrals, Symmetry]",,
23-11-20-A, Q9,,4,1,"[4,4,5,3,5,3,5,4,4,3, 4]", "[Logarithms, Ratios, Algebraic Manipulation]",,
23-11-20-A, Q10,,4,0,"[5,5,5,4,4,4,5,4,5,3, 5]", "[Kinematics, Derivatives, Integration, Motion Analysis]",
23-11-20-A, Q11,,4,0,"[5,5,5,4,3,4,5,4,5,2, 5]", "[Arithmetic Sequences, Series, Algebraic Manipulation]",,
23-11-20-A, Q12,,4,1,"[5,5,5,4,4,3,5,4,5,3, 5]", "[Piecewise Functions, Optimization, Algebraic Manipulation]",,
23-11-20-A, Q13,,4,0,"[5,5,5,4,4,4,5,4,5,3, 5]", "[Geometry, Trigonometry, Area, Circle, Sine Rule]"
23-11-20-A, Q14,,4,0,"[5,5,5,4,3,4,5,4,5,2, 5]", "[Piecewise Functions, Cubic Functions, Intersections, Limits, Algebra]"
23-11-20-A, Q15,,4,0,"[5,5,5,4,4,4,5,4,5,3, 5]", "[Sequences, Recursion, Algebraic Manipulation, Parity]",
23-11-20-A, Q16,,3,1,"[3,3,5,2,5,2,5,2,3,3, 4]", "[Exponents, Algebra, Logarithms]",,
23-11-20-A, Q17,,3,1,"[3,3,5,2,5,2,5,2,3,3, 4]", "[Differentiation, Polynomial Functions]",,,
23-11-20-A, Q18,,3,1,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Sequences, Summation, Algebraic Manipulation]",,
23-11-20-A, Q19,,3,0,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Trigonometric Functions, Inequalities, Algebraic Manipulation]",,
23-11-20-A, Q20,,4,0,"[5,5,5,4,3,4,5,4,5,3, 5]", "[Differentiation, Cubic Functions, Geometry, Tangent Lines, Circle Geometry]"
23-11-20-A, Q21,,4,0,"[5,5,5,4,3,4,5,4,5,3, 5]", "[Piecewise Functions, Logarithms, Optimization, Algebraic Manipulation]",
23-11-20-A, Q22,,4,0,"[5,5,5,4,3,4,5,4,5,3, 5]", "[Cubic Functions, Derivatives, Sign Analysis, Algebraic Manipulation]",
23-11-20-A, Q23,,2,1,"[2,1,5,1,5,5,5,5,3,5, 2]", "[Permutations, Combinatorics]",,,
23-11-20-A, Q24,,3,1,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Probability, Set Theory, Conditional Probability]",,
23-11-20-A, Q25,,3,0,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Combinatorics, Probability, Permutations, Sum Analysis]",
23-11-20-A, Q26,,3,1,"[4,4,5,3,4,3,5,3,4,3, 4]", "[Probability, Expected Value, Random Variables, Combinatorics]",
23-11-20-A, Q27,,3,1,"[5,5,5,3,4,3,5,3,5,3, 5]", "[Confidence Interval, Normal Distribution, Sample Mean, Statistical Inference]",
23-11-20-A, Q28,,4,1,"[4,5,5,3,4,3,5,3,5,4, 5]", "[Combinatorics, Conditional Probability, Probability Distribution, Ball Transfer Process]",
23-11-20-A, Q29,,4,0,"[3,5,5,2,4,3,5,3,4,3, 4]", "[Combinatorics, Inequalities, Counting]",,
23-11-20-A, Q30,,4,0,"[3,4,3,3,4,4,4,3,5,4, 4]", "[Probability, Normal Distribution, Z-Scores, Conditional Probability]",
